ngành,cá_nhân_khớp_ròng,tổ_chức_trong_nước_khớp_ròng,tự_doanh_khớp_ròng,nước_ngoài_khớp_ròng,cá_nhân_thỏa_thuận_ròng,tổ_chức_trong_nước_thỏa_thuận_ròng,tự_doanh_thỏa_thuận_ròng,nước_ngoài_thỏa_thuận_ròng,cá_nhân_tổng_gt_ròng,tổ_chức_trong_nước_tổng_gt_ròng,tự_doanh_tổng_gt_ròng,nước_ngoài_tổng_gt_ròng,ngày
Thực phẩm và đồ uống L2,12341722752.0,-16872226000.0,-23854380000.0,28384883251.0,-3139879501.0,9105449200.0,-12785000.0,-5952784700.0,9201843253.0,-7766776800.0,-23867165000.0,22432098551.0,2024-06-26
Bảo hiểm L2,1069422050.0,-1324021300.0,-85065000.0,339664250.0,0.0,0.0,0.0,0.0,1069422050.0,-1324021300.0,-85065000.0,339664250.0,2024-06-26
Hóa chất L2,560039001.0,36510045000.0,-2988229000.0,-34081855000.0,0.0,0.0,0.0,0.0,560039001.0,36510045000.0,-2988229000.0,-34081855000.0,2024-06-26
Viễn thông L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-26
Y tế L2,-403219701.0,1115555000.0,-512500000.0,-199835300.0,0.0,0.0,0.0,0.0,-403219701.0,1115555000.0,-512500000.0,-199835300.0,2024-06-26
Truyền thông L2,-480017000.0,-4775000.0,0.0,484792000.0,0.0,0.0,0.0,0.0,-480017000.0,-4775000.0,0.0,484792000.0,2024-06-26
Hàng & Dịch vụ Công nghiệp L2,-8828113652.0,49028873000.0,-42463145000.0,2262385650.0,-22533591000.0,22546409000.0,-6409000.0,-6409000.0,-31361704652.0,71575282000.0,-42469554000.0,2255976650.0,2024-06-26
Dịch vụ tài chính L2,-16375777799.0,-77349414000.0,267116530000.0,-173391338200.0,9172577.0,40536559331.0,-40539582000.0,-6149900.0,-16366605229.0,-36812854669.0,226576948000.0,-173397488100.0,2024-06-26
Dầu khí L2,-32548540550.0,-5333450000.0,12888935000.0,24993055551.0,0.0,0.0,0.0,0.0,-32548540550.0,-5333450000.0,12888935000.0,24993055551.0,2024-06-26
Ngân hàng L2,365973478854.0,113861136400.0,-267870125000.0,-211964490250.0,39768599.0,15138816600.0,-15048615000.0,-129970200.0,366013247453.0,128999953000.0,-282918740000.0,-212094460450.0,2024-06-27
Công nghệ Thông tin L2,330345182150.0,-76067103050.0,-144967150000.0,-109310929100.0,0.0,0.0,0.0,0.0,330345182150.0,-76067103050.0,-144967150000.0,-109310929100.0,2024-06-27
Bất động sản L2,118058858101.0,-10294087200.0,-63999775000.0,-43764995899.0,6327600.0,5089328000.0,-6328000.0,-5089327600.0,118065185701.0,-5204759200.0,-64006103000.0,-48854323499.0,2024-06-27
Thực phẩm và đồ uống L2,109804040351.0,-8504912000.0,-38956550000.0,-62342578350.0,-5936532701.0,5963467000.0,-13467000.0,-13467300.0,103867507651.0,-2541445000.0,-38970017000.0,-62356045650.0,2024-06-27
"Điện, nước & xăng dầu khí đốt L2",93582639100.0,11617309600.0,-30137066000.0,-75062882700.0,-70290695900.0,70319304000.0,-14304000.0,-14304100.0,23291943200.0,81936613600.0,-30151370000.0,-75077186800.0,2024-06-27
Dịch vụ tài chính L2,47618752299.0,-10036484000.0,137230270000.0,-174812538299.0,35527639.0,26997694461.0,651470874000.0,-678504096100.0,47654279938.0,16961210461.0,788701144000.0,-853316634399.0,2024-06-27
Hàng cá nhân & Gia dụng L2,29349408048.0,16344472800.0,-48857550000.0,3163669150.0,0.0,0.0,0.0,0.0,29349408048.0,16344472800.0,-48857550000.0,3163669150.0,2024-06-27
Du lịch và Giải trí L2,19293961200.0,-3866516600.0,-10662690000.0,-4764754600.0,0.0,0.0,0.0,0.0,19293961200.0,-3866516600.0,-10662690000.0,-4764754600.0,2024-06-27
Dầu khí L2,16692590000.0,1997425000.0,2550750000.0,-21240765000.0,0.0,0.0,0.0,0.0,16692590000.0,1997425000.0,2550750000.0,-21240765000.0,2024-06-27
Y tế L2,3097093000.0,30250000.0,0.0,-3127343000.0,0.0,0.0,0.0,0.0,3097093000.0,30250000.0,0.0,-3127343000.0,2024-06-27
Truyền thông L2,1030521000.0,-789646000.0,0.0,-240875000.0,0.0,0.0,0.0,0.0,1030521000.0,-789646000.0,0.0,-240875000.0,2024-06-27
Viễn thông L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-27
Tài nguyên Cơ bản L2,-1875021500.0,6351043000.0,-37017700000.0,32541678500.0,5718600.0,5719000.0,-5719000.0,-5718600.0,-1869302900.0,6356762000.0,-37023419000.0,32535959900.0,2024-06-27
Xây dựng và Vật liệu L2,-2508525747.0,-20715779200.0,-9584205000.0,32808509950.0,-831000000.0,831000000.0,0.0,0.0,-3339525747.0,-19884779200.0,-9584205000.0,32808509950.0,2024-06-27
Ô tô và phụ tùng L2,-3944241000.0,6463240000.0,-5315660000.0,2796661000.0,0.0,0.0,0.0,0.0,-3944241000.0,6463240000.0,-5315660000.0,2796661000.0,2024-06-27
Bảo hiểm L2,-5035735400.0,-6385375000.0,-4910670000.0,16331780400.0,0.0,0.0,0.0,0.0,-5035735400.0,-6385375000.0,-4910670000.0,16331780400.0,2024-06-27
Bán lẻ L2,-14364637802.0,-52179555000.0,-72546160000.0,139090352800.0,13376000.0,13376000.0,-13376000.0,-13376000.0,-14351261802.0,-52166179000.0,-72559536000.0,139076976800.0,2024-06-27
Hàng & Dịch vụ Công nghiệp L2,-21850844549.0,50387993000.0,-31861975000.0,3324826550.0,-61491073000.0,61508927000.0,-8927000.0,-8927000.0,-83341917549.0,111896920000.0,-31870902000.0,3315899550.0,2024-06-27
Hóa chất L2,-86365870750.0,64752067000.0,2451840000.0,19161963750.0,0.0,0.0,0.0,0.0,-86365870750.0,64752067000.0,2451840000.0,19161963750.0,2024-06-27
Ngân hàng L2,333502103452.0,48687391900.0,27659260000.0,-409848755350.0,53150353850.0,-232510544550.0,188843906000.0,-9483715300.0,386652457301.0,-183823152650.0,216503166000.0,-419332470650.0,2024-06-28
Công nghệ Thông tin L2,308039058301.0,-53904935000.0,-3014590000.0,-251119533300.0,0.0,0.0,0.0,0.0,308039058301.0,-53904935000.0,-3014590000.0,-251119533300.0,2024-06-28
Bất động sản L2,85462915781.0,-11150279780.0,17798660000.0,-92111296000.0,-3043947000.0,3048297000.0,-2175000.0,-2175000.0,82418968781.0,-8101982780.0,17796485000.0,-92113471000.0,2024-06-28
Xây dựng và Vật liệu L2,58294411250.0,-71252683300.0,1632868000.0,11325404050.0,6250000000.0,-6250000000.0,0.0,0.0,64544411250.0,-77502683300.0,1632868000.0,11325404050.0,2024-06-28
Thực phẩm và đồ uống L2,46502447350.0,19466515000.0,15654860000.0,-81623822350.0,-137193444000.0,113542620000.0,17749742000.0,5901082000.0,-90690996651.0,133009135000.0,33404602000.0,-75722740350.0,2024-06-28
Du lịch và Giải trí L2,32757163099.0,-10382546000.0,6075700000.0,-28450317100.0,0.0,0.0,0.0,0.0,32757163099.0,-10382546000.0,6075700000.0,-28450317100.0,2024-06-28
Dịch vụ tài chính L2,26269817301.0,-52126332000.0,358759667000.0,-332903152300.0,560083777.0,21032904222.0,-35432644000.0,13839656000.0,26829901081.0,-31093427779.0,323327023000.0,-319063496300.0,2024-06-28
Dầu khí L2,7346720900.0,-3473310000.0,4371755000.0,-8245165900.0,0.0,0.0,0.0,0.0,7346720900.0,-3473310000.0,4371755000.0,-8245165900.0,2024-06-28
Ô tô và phụ tùng L2,4107894800.0,-9135605000.0,-3896865000.0,8924575200.0,0.0,0.0,0.0,0.0,4107894800.0,-9135605000.0,-3896865000.0,8924575200.0,2024-06-28
Y tế L2,1734896000.0,602720000.0,0.0,-2337616000.0,0.0,0.0,0.0,0.0,1734896000.0,602720000.0,0.0,-2337616000.0,2024-06-28
Viễn thông L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-06-28
Truyền thông L2,-2239830.0,-3195000.0,0.0,5434830.0,0.0,0.0,0.0,0.0,-2239830.0,-3195000.0,0.0,5434830.0,2024-06-28
Hàng & Dịch vụ Công nghiệp L2,-1001198541.0,30722824200.0,-17211460000.0,-12510165660.0,7737308800.0,-7732691000.0,-2309000.0,-2308800.0,6736110259.0,22990133200.0,-17213769000.0,-12512474460.0,2024-06-28
Bảo hiểm L2,-8697972950.0,1183038050.0,-1186730000.0,8701664900.0,0.0,0.0,0.0,0.0,-8697972950.0,1183038050.0,-1186730000.0,8701664900.0,2024-06-28
Bán lẻ L2,-10956808200.0,30165202000.0,-15286870000.0,-3921523800.0,-12915000000.0,12915000000.0,0.0,0.0,-23871808200.0,43080202000.0,-15286870000.0,-3921523800.0,2024-06-28
Tài nguyên Cơ bản L2,-19919777449.0,77209736000.0,17247365000.0,-74537323550.0,3101218400.0,-31948794700.0,28848788000.0,-1211700.0,-16818559049.0,45260941300.0,46096153000.0,-74538535250.0,2024-06-28
Hàng cá nhân & Gia dụng L2,-25885623599.0,43671851600.0,-22437170000.0,4650942000.0,0.0,0.0,0.0,0.0,-25885623599.0,43671851600.0,-22437170000.0,4650942000.0,2024-06-28
"Điện, nước & xăng dầu khí đốt L2",-31991208800.0,11077969000.0,-4367967000.0,25281206800.0,2454000.0,2372500.0,-2455000.0,-2371500.0,-31988754800.0,11080341500.0,-4370422000.0,25278835300.0,2024-06-28
Hóa chất L2,-93881594149.0,24745441000.0,11456680000.0,57679473150.0,0.0,0.0,0.0,0.0,-93881594149.0,24745441000.0,11456680000.0,57679473150.0,2024-06-28
Công nghệ Thông tin L2,244244359399.0,-17005530000.0,-4688180000.0,-222550649401.0,-10888800000.0,10888800000.0,0.0,0.0,233355559399.0,-6116730000.0,-4688180000.0,-222550649401.0,2024-07-01
Bán lẻ L2,112983139900.0,-34985750000.0,-67948440000.0,-10048949900.0,10693000.0,10693000.0,-10693000.0,-10693000.0,112993832900.0,-34975057000.0,-67959133000.0,-10059642900.0,2024-07-01
Bất động sản L2,95254522050.0,29048656000.0,4688350000.0,-128991528049.0,4575000.0,-5047979000.0,-4575000.0,5047979000.0,95259097050.0,24000677000.0,4683775000.0,-123943549049.0,2024-07-01
Hóa chất L2,54700997552.0,-10783073500.0,14384294000.0,-58302218050.0,0.0,0.0,0.0,0.0,54700997552.0,-10783073500.0,14384294000.0,-58302218050.0,2024-07-01
Hàng & Dịch vụ Công nghiệp L2,49683664051.0,12069565000.0,-12913800000.0,-48839429050.0,-2334316800.0,2345683000.0,-5683000.0,-5683200.0,47349347250.0,14415248000.0,-12919483000.0,-48845112250.0,2024-07-01
Ngân hàng L2,45617641801.0,20819951550.0,-21390686000.0,-45046907350.0,49255758650.0,-49220516950.0,-17683000.0,-17558700.0,94873400450.0,-28400565400.0,-21408369000.0,-45064466050.0,2024-07-01
Tài nguyên Cơ bản L2,23495187550.0,-21183106000.0,12958920000.0,-15271001550.0,7962600.0,-300.0,-3981000.0,-3981300.0,23503150151.0,-21183106300.0,12954939000.0,-15274982850.0,2024-07-01
Dịch vụ tài chính L2,22565757350.0,-56191546500.0,276886677000.0,-243260887850.0,5862600.0,-71983200100.0,71980253000.0,-2915500.0,22571619950.0,-128174746600.0,348866930000.0,-243263803350.0,2024-07-01
"Điện, nước & xăng dầu khí đốt L2",19498286400.0,3080025000.0,-9090735000.0,-13487576400.0,-130375100600.0,130397606100.0,-11260000.0,-11245500.0,-110876814200.0,133477631100.0,-9101995000.0,-13498821900.0,2024-07-01
